source,target,value
9,613,1
9,54,1
9,220,1
10,175,1
10,80,1
10,126,1
10,138,1
10,86,1
10,133,1
10,137,1
10,992,1
10,798,1
10,114,1
10,191,1
10,199,1
10,190,1
10,197,1
10,246,1
10,8,1
10,167,1
10,610,1
10,29,1
10,94,1
10,243,1
10,769,1
11,506,1
11,915,1
11,565,1
11,519,1
11,843,1
11,928,1
11,719,1
11,744,1
11,835,1
11,361,1
11,989,1
11,578,1
11,851,1
11,990,1
11,447,1
11,687,1
11,857,1
11,505,1
11,607,1
11,796,1
11,852,1
11,535,1
11,962,1
11,766,1
12,868,1
12,166,1
12,441,1
12,675,1
12,153,1
12,555,1
12,945,1
12,677,1
12,202,1
12,531,1
12,890,1
12,895,1
13,654,1
13,402,1
13,452,1
13,389,1
13,503,1
13,635,1
13,502,1
13,393,1
13,330,1
13,342,1
13,51,1
13,559,1
13,720,1
13,184,1
13,545,1
13,60,1
13,165,1
13,117,1
13,582,1
13,403,1
13,852,1
13,131,1
13,735,1
13,622,1
13,751,1
13,249,1
14,387,1
14,948,1
14,571,1
14,244,1
14,137,1
14,67,1
14,39,1
14,191,1
14,250,1
14,8,1
14,613,1
14,258,1
14,152,1
14,21,1
14,175,1
14,34,1
14,477,1
14,138,1
14,56,1
14,62,1
14,1009,1
14,107,1
14,151,1
14,182,1
14,82,1
14,953,1
14,128,1
14,433,1
14,190,1
14,971,1
14,610,1
14,29,1
14,388,1
14,243,1
14,91,1
15,569,1
15,565,1
15,557,1
15,672,1
15,801,1
15,851,1
15,607,1
15,932,1
15,17,1
16,516,1
16,452,1
16,105,1
16,389,1
16,635,1
16,85,1
16,281,1
16,730,1
16,555,1
16,554,1
16,952,1
16,190,1
16,696,1
16,725,1
16,196,1
16,508,1
16,176,1
16,622,1
17,841,1
17,15,1
17,565,1
17,557,1
17,801,1
17,481,1
17,851,1
17,916,1
17,972,1
17,607,1
17,932,1
18,358,1
18,786,1
18,614,1
18,421,1
18,307,1
18,374,1
18,777,1
18,438,1
18,409,1
18,583,1
18,348,1
18,495,1
18,453,1
18,564,1
18,1004,1
18,805,1
19,36,1
19,132,1
19,232,1
19,131,1
19,958,1
19,34,1
19,70,1
19,62,1
19,51,1
19,177,1
19,153,1
19,934,1
19,638,1
19,54,1
19,4,1
20,81,1
20,868,1
20,55,1
20,138,1
20,86,1
20,172,1
20,132,1
20,70,1
20,51,1
20,99,1
20,128,1
20,767,1
20,993,1
20,800,1
20,315,1
20,203,1
20,372,1
20,167,1
20,113,1
20,97,1
20,29,1
20,135,1
20,223,1
20,2,1
20,129,1
20,54,1
20,4,1
20,66,1
21,654,1
21,139,1
21,137,1
21,50,1
21,374,1
21,656,1
21,231,1
21,583,1
21,826,1
21,73,1
21,35,1
21,6,1
21,77,1
21,703,1
21,181,1
21,878,1
21,890,1
21,601,1
21,697,1
21,14,1
21,240,1
21,48,1
21,684,1
21,550,1
21,164,1
22,417,1
22,948,1
22,67,1
22,141,1
22,30,1
22,234,1
22,246,1
22,395,1
22,40,1
22,117,1
22,412,1
22,57,1
22,838,1
22,703,1
22,96,1
22,181,1
22,56,1
22,182,1
22,128,1
22,102,1
22,168,1
22,396,1
22,684,1
22,74,1
22,769,1
24,516,1
24,36,1
24,205,1
24,56,1
24,39,1
24,62,1
24,141,1
24,75,1
24,685,1
24,934,1
24,973,1
24,184,1
24,92,1
24,145,1
24,623,1
24,999,1
24,147,1
24,97,1
24,196,1
24,504,1
24,131,1
24,41,1
24,68,1
24,355,1
24,54,1
24,4,1
24,249,1
25,126,1
25,86,1
25,144,1
25,174,1
25,712,1
25,158,1
25,234,1
25,47,1
25,1000,1
25,226,1
26,61,1
26,136,1
26,5,1
26,961,1
26,231,1
26,173,1
26,207,1
26,203,1
26,120,1
26,147,1
26,135,1
26,823,1
26,64,1
27,375,1
27,644,1
27,53,1
27,931,1
27,332,1
27,412,1
28,500,1
28,414,1
28,962,1
28,673,1
28,515,1
29,136,1
29,571,1
29,10,1
29,244,1
29,137,1
29,39,1
29,992,1
29,250,1
29,197,1
29,232,1
29,65,1
29,8,1
29,613,1
29,2,1
29,175,1
29,138,1
29,70,1
29,107,1
29,182,1
29,20,1
29,99,1
29,115,1
29,798,1
29,993,1
29,190,1
29,69,1
29,104,1
29,14,1
29,167,1
29,610,1
29,94,1
29,135,1
29,243,1
29,129,1
29,220,1
29,769,1
30,703,1
30,181,1
30,5,1
30,208,1
30,173,1
30,956,1
30,554,1
30,798,1
30,22,1
30,7,1
30,971,1
30,411,1
30,435,1
30,164,1
30,6,1
30,77,1
31,358,1
31,408,1
31,903,1
31,389,1
31,272,1
31,873,1
31,443,1
31,667,1
31,393,1
31,307,1
31,374,1
31,636,1
31,637,1
31,484,1
31,303,1
31,730,1
31,737,1
31,624,1
31,283,1
31,266,1
31,666,1
31,495,1
31,317,1
31,145,1
31,453,1
31,360,1
31,218,1
31,988,1
31,450,1
31,501,1
31,386,1
31,295,1
31,508,1
31,564,1
31,1004,1
31,320,1
31,400,1
32,551,1
32,292,1
32,573,1
32,469,1
32,543,1
32,157,1
32,625,1
32,481,1
32,277,1
32,284,1
33,516,1
33,308,1
33,368,1
33,557,1
33,928,1
33,607,1
33,88,1
34,868,1
34,271,1
34,244,1
34,208,1
34,576,1
34,246,1
34,232,1
34,131,1
34,323,1
34,181,1
34,1009,1
34,19,1
34,464,1
34,993,1
34,447,1
34,971,1
34,14,1
34,373,1
34,54,1
34,294,1
35,616,1
35,272,1
35,503,1
35,139,1
35,169,1
35,427,1
35,737,1
35,849,1
35,370,1
35,8,1
35,145,1
35,365,1
35,508,1
35,622,1
35,249,1
35,21,1
35,408,1
35,105,1
35,138,1
35,635,1
35,430,1
35,111,1
35,99,1
35,730,1
35,338,1
35,934,1
35,531,1
35,447,1
35,167,1
35,483,1
35,240,1
35,48,1
35,684,1
35,852,1
35,401,1
36,96,1
36,56,1
36,39,1
36,5,1
36,62,1
36,247,1
36,51,1
36,141,1
36,128,1
36,19,1
36,973,1
36,184,1
36,168,1
36,24,1
36,830,1
36,131,1
36,74,1
36,638,1
36,77,1
36,4,1
36,958,1
36,249,1
37,938,1
37,949,1
37,375,1
37,0,1
37,700,1
37,83,1
37,455,1
37,480,1
37,778,1
37,671,1
37,921,1
37,910,1
38,46,1
38,87,1
38,689,1
38,740,1
38,75,1
38,881,1
38,715,1
38,2,1
38,722,1
39,36,1
39,422,1
39,469,1
39,244,1
39,137,1
39,197,1
39,630,1
39,24,1
39,145,1
39,782,1
39,131,1
39,77,1
39,249,1
39,210,1
39,138,1
39,56,1
39,70,1
39,1009,1
39,107,1
39,151,1
39,51,1
39,426,1
39,953,1
39,128,1
39,587,1
39,973,1
39,720,1
39,14,1
39,218,1
39,29,1
39,91,1
39,564,1
39,74,1
39,638,1
40,654,1
40,948,1
40,443,1
40,67,1
40,132,1
40,50,1
40,231,1
40,141,1
40,576,1
40,250,1
40,22,1
40,246,1
40,370,1
40,8,1
40,411,1
40,117,1
40,41,1
40,613,1
40,152,1
40,175,1
40,222,1
40,419,1
40,644,1
40,181,1
40,133,1
40,747,1
40,107,1
40,182,1
40,206,1
40,52,1
40,98,1
40,798,1
40,60,1
40,165,1
40,104,1
40,179,1
40,106,1
40,684,1
40,769,1
41,948,1
41,227,1
41,141,1
41,576,1
41,184,1
41,197,1
41,630,1
41,24,1
41,399,1
41,40,1
41,579,1
41,370,1
41,71,1
41,152,1
41,305,1
41,703,1
41,181,1
41,56,1
41,62,1
41,128,1
41,973,1
41,588,1
41,436,1
41,999,1
41,104,1
41,179,1
41,106,1
41,845,1
41,684,1
41,363,1
42,519,1
42,401,1
43,286,1
43,472,1
43,408,1
43,418,1
43,357,1
43,296,1
43,445,1
43,1002,1
43,289,1
43,501,1
43,659,1
43,323,1
43,705,1
43,508,1
43,918,1
43,373,1
43,464,1
43,371,1
915,929,1
915,893,1
915,843,1
915,899,1
915,945,1
915,978,1
915,583,1
915,578,1
915,826,1
915,687,1
915,784,1
915,972,1
915,857,1
915,940,1
915,607,1
915,874,1
915,535,1
915,11,1
915,515,1
915,366,1
915,695,1
915,506,1
915,870,1
915,994,1
915,565,1
915,519,1
915,928,1
915,53,1
915,701,1
915,333,1
915,719,1
915,744,1
915,931,1
915,881,1
915,332,1
915,276,1
915,996,1
915,796,1
915,804,1
915,772,1
915,962,1
915,921,1
45,59,1
45,933,1
45,170,1
45,596,1
45,1,1
45,863,1
45,646,1
45,951,1
45,499,1
45,522,1
45,763,1
45,534,1
45,980,1
45,650,1
45,372,1
45,106,1
45,895,1
45,738,1
46,933,1
46,868,1
46,252,1
46,533,1
46,689,1
46,430,1
46,914,1
46,202,1
46,715,1
46,890,1
46,311,1
46,218,1
46,106,1
46,38,1
46,671,1
46,836,1
46,2,1
46,722,1
46,263,1
47,955,1
47,175,1
47,80,1
47,96,1
47,244,1
47,133,1
47,137,1
47,132,1
47,112,1
47,182,1
47,25,1
47,174,1
47,576,1
47,115,1
47,1001,1
47,158,1
47,199,1
47,114,1
47,234,1
47,250,1
47,197,1
47,60,1
47,1000,1
47,243,1
47,131,1
47,68,1
47,226,1
48,21,1
48,112,1
48,146,1
48,727,1
48,115,1
48,576,1
48,459,1
48,849,1
48,71,1
48,782,1
48,135,1
48,64,1
48,823,1
48,35,1
48,176,1
48,355,1
49,282,1
49,552,1
49,265,1
49,765,1
49,877,1
50,197,1
50,40,1
50,370,1
50,73,1
50,21,1
50,63,1
50,588,1
50,104,1
50,179,1
50,164,1
50,95,1
51,868,1
51,36,1
51,222,1
51,56,1
51,689,1
51,137,1
51,39,1
51,70,1
51,247,1
51,13,1
51,119,1
51,20,1
51,82,1
51,153,1
51,128,1
51,19,1
51,934,1
51,184,1
51,191,1
51,168,1
51,8,1
51,167,1
51,179,1
51,782,1
51,164,1
51,131,1
51,638,1
51,54,1
51,4,1
51,838,1
51,958,1
51,249,1
52,546,1
52,868,1
52,686,1
52,948,1
52,166,1
52,172,1
52,107,1
52,182,1
52,206,1
52,576,1
52,798,1
52,767,1
52,202,1
52,250,1
52,60,1
52,40,1
52,8,1
52,120,1
52,167,1
52,9,1
52,823,1
52,164,1
52,682,1
52,838,1
53,542,1
53,941,1
53,915,1
53,700,1
53,891,1
53,706,1
53,931,1
53,332,1
53,677,1
53,964,1
53,27,1
53,869,1
53,631,1
53,921,1
54,473,1
54,868,1
54,244,1
54,393,1
54,132,1
54,669,1
54,342,1
54,378,1
54,576,1
54,583,1
54,250,1
54,381,1
54,630,1
54,24,1
54,395,1
54,232,1
54,331,1
54,613,1
54,34,1
54,944,1
54,138,1
54,56,1
54,689,1
54,70,1
54,62,1
54,111,1
54,693,1
54,177,1
54,51,1
54,20,1
54,128,1
54,19,1
54,102,1
54,409,1
54,993,1
54,284,1
54,69,1
54,167,1
54,113,1
54,218,1
54,94,1
54,9,1
54,149,1
54,164,1
54,564,1
54,253,1
54,638,1
54,320,1
55,61,1
55,210,1
55,87,1
55,86,1
55,172,1
55,132,1
55,983,1
55,231,1
55,20,1
55,82,1
55,576,1
55,98,1
55,767,1
55,950,1
55,190,1
55,993,1
55,800,1
55,829,1
55,203,1
55,823,1
55,95,1
55,223,1
55,129,1
55,982,1
55,958,1
55,66,1
56,36,1
56,948,1
56,39,1
56,141,1
56,184,1
56,22,1
56,24,1
56,97,1
56,131,1
56,41,1
56,77,1
56,249,1
56,985,1
56,70,1
56,62,1
56,330,1
56,51,1
56,953,1
56,128,1
56,338,1
56,973,1
56,433,1
56,60,1
56,317,1
56,999,1
56,14,1
56,113,1
56,179,1
56,91,1
56,638,1
56,54,1
56,769,1
57,795,1
57,126,1
57,770,1
57,714,1
57,182,1
57,146,1
57,544,1
57,693,1
57,1,1
57,102,1
57,945,1
57,202,1
57,22,1
57,560,1
57,704,1
57,372,1
57,775,1
57,412,1
57,460,1
57,179,1
57,106,1
57,590,1
57,678,1
57,769,1
58,686,1
58,477,1
58,394,1
58,138,1
58,169,1
58,132,1
58,378,1
58,217,1
58,277,1
58,317,1
58,372,1
58,104,1
58,435,1
58,460,1
58,289,1
58,269,1
58,223,1
58,258,1
59,1005,1
59,929,1
59,995,1
59,840,1
59,1003,1
59,888,1
59,729,1
59,646,1
59,742,1
59,724,1
59,499,1
59,951,1
59,522,1
59,45,1
59,745,1
60,985,1
60,175,1
60,948,1
60,222,1
60,419,1
60,644,1
60,56,1
60,770,1
60,244,1
60,132,1
60,13,1
60,52,1
60,141,1
60,576,1
60,798,1
60,945,1
60,197,1
60,560,1
60,650,1
60,40,1
60,775,1
60,372,1
60,165,1
60,47,1
60,164,1
60,131,1
61,210,1
61,55,1
61,5,1
61,983,1
61,231,1
61,82,1
61,98,1
61,764,1
61,950,1
61,190,1
61,822,1
61,207,1
61,829,1
61,64,1
61,95,1
61,26,1
62,136,1
62,36,1
62,56,1
62,70,1
62,177,1
62,141,1
62,19,1
62,433,1
62,184,1
62,677,1
62,24,1
62,232,1
62,999,1
62,14,1
62,388,1
62,41,1
62,91,1
62,54,1
63,50,1
63,146,1
63,112,1
63,153,1
63,115,1
63,993,1
63,203,1
63,820,1
63,147,1
63,889,1
63,95,1
64,61,1
64,112,1
64,5,1
64,146,1
64,231,1
64,82,1
64,115,1
64,764,1
64,822,1
64,207,1
64,203,1
64,48,1
64,135,1
64,638,1
64,26,1
65,542,1
65,136,1
65,172,1
65,182,1
65,206,1
65,75,1
65,173,1
65,685,1
65,554,1
65,767,1
65,232,1
65,239,1
65,69,1
65,165,1
65,97,1
65,29,1
65,91,1
65,129,1
65,982,1
66,55,1
66,212,1
66,247,1
66,374,1
66,20,1
66,217,1
66,576,1
66,993,1
66,781,1
66,203,1
66,145,1
66,120,1
66,179,1
66,135,1
66,986,1
66,958,1
67,175,1
67,181,1
67,244,1
67,137,1
67,133,1
67,251,1
67,107,1
67,85,1
67,141,1
67,444,1
67,168,1
67,250,1
67,280,1
67,22,1
67,246,1
67,40,1
67,165,1
67,117,1
67,14,1
67,113,1
67,403,1
67,93,1
67,613,1
67,769,1
67,152,1
68,955,1
68,80,1
68,96,1
68,133,1
68,934,1
68,1001,1
68,767,1
68,184,1
68,199,1
68,114,1
68,234,1
68,24,1
68,47,1
68,147,1
69,473,1
69,620,1
69,139,1
69,393,1
69,674,1
69,342,1
69,659,1
69,148,1
69,688,1
69,630,1
69,232,1
69,746,1
69,65,1
69,725,1
69,331,1
69,708,1
69,689,1
69,182,1
69,740,1
69,693,1
69,467,1
69,545,1
69,588,1
69,284,1
69,218,1
69,29,1
69,135,1
69,540,1
69,149,1
69,243,1
69,564,1
69,253,1
69,176,1
69,54,1
69,129,1
70,81,1
70,166,1
70,39,1
70,141,1
70,576,1
70,913,1
70,970,1
70,250,1
70,395,1
70,232,1
70,145,1
70,782,1
70,613,1
70,958,1
70,249,1
70,944,1
70,138,1
70,56,1
70,62,1
70,182,1
70,20,1
70,51,1
70,177,1
70,153,1
70,128,1
70,19,1
70,202,1
70,993,1
70,167,1
70,29,1
70,9,1
70,94,1
70,106,1
70,135,1
70,823,1
70,243,1
70,638,1
70,129,1
70,54,1
70,220,1
70,4,1
71,227,1
71,75,1
71,737,1
71,576,1
71,184,1
71,688,1
71,459,1
71,197,1
71,250,1
71,715,1
71,782,1
71,41,1
71,836,1
71,508,1
71,175,1
71,105,1
71,662,1
71,635,1
71,112,1
71,637,1
71,730,1
71,128,1
71,612,1
71,240,1
71,48,1
71,845,1
71,823,1
71,4,1
71,220,1
71,882,1
72,551,1
72,293,1
72,257,1
72,813,1
72,378,1
72,447,1
72,284,1
72,365,1
72,435,1
72,150,1
72,416,1
72,782,1
72,682,1
72,88,1
72,1004,1
72,258,1
72,220,1
73,21,1
73,779,1
73,172,1
73,132,1
73,144,1
73,50,1
73,878,1
73,119,1
73,656,1
73,826,1
73,601,1
73,239,1
73,97,1
73,848,1
73,969,1
74,36,1
74,948,1
74,503,1
74,439,1
74,39,1
74,5,1
74,141,1
74,231,1
74,184,1
74,822,1
74,22,1
74,630,1
74,246,1
74,399,1
74,370,1
74,145,1
74,412,1
74,508,1
74,223,1
74,305,1
74,408,1
74,222,1
74,1009,1
74,128,1
74,102,1
74,704,1
74,999,1
74,104,1
74,830,1
74,483,1
74,179,1
74,684,1
74,363,1
74,877,1
74,294,1
74,129,1
75,81,1
75,500,1
75,208,1
75,576,1
75,715,1
75,24,1
75,486,1
75,65,1
75,71,1
75,582,1
75,97,1
75,795,1
75,105,1
75,87,1
75,430,1
75,740,1
75,206,1
75,685,1
75,881,1
75,38,1
75,804,1
75,732,1
75,4,1
76,703,1
76,837,1
76,87,1
76,139,1
76,119,1
76,217,1
76,692,1
76,162,1
76,630,1
76,697,1
76,104,1
76,167,1
77,654,1
77,21,1
77,36,1
77,56,1
77,39,1
77,30,1
77,184,1
77,7,1
77,120,1
77,164,1
77,131,1
77,6,1
77,638,1
77,4,1
77,249,1
78,358,1
78,551,1
78,563,1
78,394,1
78,689,1
78,257,1
78,434,1
78,484,1
78,685,1
78,350,1
78,273,1
78,258,1
79,321,1
80,175,1
80,126,1
80,10,1
80,86,1
80,133,1
80,191,1
80,114,1
80,199,1
80,829,1
80,7,1
80,47,1
80,147,1
80,68,1
81,833,1
81,868,1
81,139,1
81,174,1
81,75,1
81,576,1
81,715,1
81,486,1
81,967,1
81,117,1
81,582,1
81,1000,1
81,131,1
81,2,1
81,87,1
81,691,1
81,70,1
81,626,1
81,206,1
81,20,1
81,685,1
81,165,1
81,218,1
81,147,1
81,610,1
81,196,1
81,732,1
81,4,1
81,969,1
82,983,1
82,231,1
82,992,1
82,184,1
82,191,1
82,234,1
82,829,1
82,8,1
82,64,1
82,958,1
82,61,1
82,210,1
82,55,1
82,87,1
82,138,1
82,51,1
82,953,1
82,934,1
82,98,1
82,950,1
82,190,1
82,207,1
82,7,1
82,14,1
82,610,1
82,9,1
82,243,1
83,600,1
83,938,1
83,990,1
83,750,1
83,710,1
83,979,1
83,339,1
83,562,1
83,748,1
83,37,1
84,121,1
84,1008,1
84,130,1
84,7,1
84,156,1
85,516,1
85,569,1
85,571,1
85,543,1
85,67,1
85,16,1
85,626,1
85,217,1
85,7,1
85,648,1
85,458,1
85,623,1
85,164,1
85,838,1
86,121,1
86,158,1
86,191,1
86,80,1
86,126,1
86,130,1
86,7,1
86,55,1
86,10,1
86,983,1
86,25,1
86,1000,1
86,231,1
86,20,1
86,226,1
86,712,1
86,153,1
86,129,1
87,81,1
87,933,1
87,210,1
87,166,1
87,55,1
87,543,1
87,430,1
87,740,1
87,76,1
87,119,1
87,914,1
87,82,1
87,75,1
87,685,1
87,881,1
87,276,1
87,202,1
87,715,1
87,7,1
87,697,1
87,239,1
87,38,1
87,732,1
87,88,1
87,958,1
88,620,1
88,819,1
88,119,1
88,987,1
88,582,1
88,988,1
88,2,1
88,419,1
88,72,1
88,87,1
88,557,1
88,247,1
88,33,1
88,953,1
88,168,1
88,588,1
88,7,1
88,697,1
88,316,1
88,149,1
89,675,1
89,378,1
89,555,1
89,696,1
89,916,1
89,488,1
90,449,1
90,358,1
90,563,1
90,614,1
90,349,1
90,429,1
90,116,1
90,437,1
90,425,1
90,258,1
90,408,1
90,441,1
90,330,1
90,338,1
90,462,1
90,409,1
90,314,1
90,495,1
90,317,1
90,488,1
90,751,1
91,136,1
91,948,1
91,571,1
91,39,1
91,232,1
91,65,1
91,6,1
91,249,1
91,985,1
91,686,1
91,210,1
91,56,1
91,635,1
91,62,1
91,177,1
91,433,1
91,284,1
91,14,1
91,388,1
91,243,1
92,551,1
92,714,1
92,393,1
92,221,1
92,374,1
92,953,1
92,484,1
92,260,1
92,692,1
92,462,1
92,720,1
92,390,1
92,24,1
92,704,1
92,145,1
92,999,1
92,331,1
92,240,1
92,273,1
92,355,1
92,1004,1
92,4,1
92,321,1
93,96,1
93,67,1
93,221,1
93,212,1
93,107,1
93,141,1
93,992,1
93,280,1
93,165,1
93,113,1
93,403,1
93,131,1
93,164,1
94,175,1
94,96,1
94,222,1
94,138,1
94,10,1
94,70,1
94,208,1
94,177,1
94,250,1
94,97,1
94,29,1
94,9,1
94,1000,1
94,613,1
94,54,1
94,769,1
95,172,1
95,50,1
95,61,1
95,55,1
95,112,1
95,63,1
95,993,1
95,147,1
96,36,1
96,955,1
96,779,1
96,247,1
96,146,1
96,177,1
96,115,1
96,934,1
96,1001,1
96,184,1
96,234,1
96,22,1
96,47,1
96,830,1
96,97,1
96,94,1
96,135,1
96,93,1
96,68,1
96,838,1
97,948,1
97,96,1
97,56,1
97,172,1
97,208,1
97,119,1
97,20,1
97,75,1
97,685,1
97,767,1
97,822,1
97,24,1
97,239,1
97,65,1
97,113,1
97,73,1
97,94,1
97,129,1
97,982,1
98,61,1
98,121,1
98,210,1
98,222,1
98,55,1
98,983,1
98,961,1
98,231,1
98,141,1
98,82,1
98,950,1
98,190,1
98,829,1
98,40,1
98,165,1
99,105,1
99,222,1
99,138,1
99,244,1
99,227,1
99,20,1
99,992,1
99,197,1
99,250,1
99,165,1
99,113,1
99,29,1
99,610,1
99,845,1
99,243,1
99,131,1
99,35,1
99,613,1
99,223,1
100,954,1
100,506,1
100,212,1
100,438,1
100,281,1
100,498,1
100,852,1
101,134,1
101,503,1
101,364,1
101,331,1
101,705,1
101,488,1
101,328,1
102,473,1
102,616,1
102,126,1
102,691,1
102,905,1
102,557,1
102,381,1
102,22,1
102,704,1
102,412,1
102,218,1
102,57,1
102,879,1
102,74,1
102,590,1
102,253,1
102,54,1
102,320,1
103,402,1
103,336,1
103,105,1
103,389,1
103,873,1
103,635,1
103,730,1
103,437,1
103,696,1
103,317,1
103,483,1
103,642,1
103,975,1
103,295,1
103,269,1
103,622,1
104,139,1
104,571,1
104,244,1
104,132,1
104,50,1
104,76,1
104,141,1
104,58,1
104,217,1
104,162,1
104,381,1
104,630,1
104,40,1
104,370,1
104,131,1
104,41,1
104,223,1
104,305,1
104,703,1
104,138,1
104,181,1
104,779,1
104,813,1
104,173,1
104,692,1
104,115,1
104,973,1
104,798,1
104,436,1
104,999,1
104,167,1
104,460,1
104,179,1
104,29,1
104,610,1
104,106,1
104,363,1
104,74,1
105,616,1
105,452,1
105,948,1
105,272,1
105,503,1
105,873,1
105,443,1
105,103,1
105,947,1
105,16,1
105,227,1
105,75,1
105,737,1
105,459,1
105,688,1
105,715,1
105,437,1
105,696,1
105,725,1
105,71,1
105,782,1
105,797,1
105,35,1
105,836,1
105,508,1
105,622,1
105,152,1
105,336,1
105,389,1
105,635,1
105,138,1
105,254,1
105,111,1
105,637,1
105,99,1
105,730,1
105,666,1
105,317,1
105,612,1
105,483,1
105,240,1
105,106,1
105,975,1
105,295,1
105,570,1
105,882,1
106,933,1
106,46,1
106,868,1
106,166,1
106,770,1
106,244,1
106,914,1
106,141,1
106,1,1
106,217,1
106,945,1
106,40,1
106,45,1
106,782,1
106,642,1
106,671,1
106,57,1
106,895,1
106,41,1
106,2,1
106,152,1
106,795,1
106,268,1
106,105,1
106,430,1
106,565,1
106,70,1
106,693,1
106,153,1
106,202,1
106,560,1
106,697,1
106,458,1
106,372,1
106,104,1
106,218,1
106,460,1
106,220,1
107,175,1
107,244,1
107,67,1
107,137,1
107,251,1
107,39,1
107,182,1
107,52,1
107,444,1
107,250,1
107,197,1
107,315,1
107,40,1
107,165,1
107,117,1
107,14,1
107,113,1
107,29,1
107,403,1
107,93,1
107,613,1
107,152,1
108,452,1
108,254,1
109,964,1
109,870,1
109,848,1
109,981,1
110,252,1
110,357,1
110,389,1
110,944,1
110,272,1
110,609,1
110,681,1
110,430,1
110,111,1
110,342,1
110,484,1
110,479,1
110,409,1
110,314,1
110,720,1
110,545,1
110,811,1
110,311,1
110,145,1
110,386,1
110,564,1
110,649,1
110,487,1
111,402,1
111,473,1
111,452,1
111,272,1
111,503,1
111,443,1
111,393,1
111,427,1
111,669,1
111,374,1
111,438,1
111,342,1
111,378,1
111,737,1
111,110,1
111,624,1
111,583,1
111,437,1
111,395,1
111,365,1
111,1002,1
111,582,1
111,416,1
111,35,1
111,508,1
111,258,1
111,622,1
111,105,1
111,944,1
111,635,1
111,681,1
111,307,1
111,701,1
111,274,1
111,730,1
111,409,1
111,314,1
111,720,1
111,266,1
111,666,1
111,468,1
111,447,1
111,652,1
111,483,1
111,218,1
111,240,1
111,975,1
111,564,1
111,253,1
111,373,1
111,320,1
111,54,1
111,371,1
111,401,1
112,132,1
112,146,1
112,63,1
112,115,1
112,47,1
112,71,1
112,48,1
112,135,1
112,64,1
112,95,1
113,948,1
113,67,1
113,251,1
113,227,1
113,221,1
113,212,1
113,444,1
113,184,1
113,232,1
113,117,1
113,97,1
113,131,1
113,613,1
113,138,1
113,56,1
113,107,1
113,20,1
113,99,1
113,128,1
113,315,1
113,203,1
113,372,1
113,165,1
113,93,1
113,129,1
113,54,1
113,4,1
113,769,1
113,969,1
114,80,1
114,126,1
114,10,1
114,133,1
114,191,1
114,199,1
114,234,1
114,47,1
114,68,1
115,96,1
115,779,1
115,571,1
115,138,1
115,244,1
115,112,1
115,132,1
115,146,1
115,63,1
115,217,1
115,47,1
115,104,1
115,167,1
115,460,1
115,610,1
115,29,1
115,48,1
115,135,1
115,64,1
115,131,1
115,223,1
116,473,1
116,551,1
116,449,1
116,408,1
116,358,1
116,252,1
116,614,1
116,421,1
116,429,1
116,330,1
116,342,1
116,90,1
116,338,1
116,559,1
116,409,1
116,720,1
116,390,1
116,640,1
116,556,1
116,284,1
116,317,1
116,495,1
116,425,1
116,751,1
117,81,1
117,67,1
117,137,1
117,251,1
117,444,1
117,234,1
117,250,1
117,22,1
117,246,1
117,40,1
117,613,1
117,152,1
117,175,1
117,222,1
117,133,1
117,107,1
117,13,1
