source,target,value
13,652,1
13,240,1
13,582,1
13,179,1
13,9,1
13,403,1
13,48,1
13,223,1
13,355,1
13,622,1
13,882,1
13,766,1
13,321,1
14,166,1
14,948,1
14,139,1
14,10,1
14,39,1
14,76,1
14,141,1
14,217,1
14,148,1
14,555,1
14,114,1
14,191,1
14,197,1
14,22,1
14,232,1
14,71,1
14,57,1
14,68,1
14,590,1
14,152,1
14,249,1
14,80,1
14,779,1
14,138,1
14,56,1
14,181,1
14,112,1
14,62,1
14,52,1
14,99,1
14,82,1
14,953,1
14,731,1
14,128,1
14,433,1
14,69,1
14,113,1
14,610,1
14,29,1
14,845,1
14,243,1
14,91,1
14,220,1
14,769,1
15,600,1
15,662,1
15,994,1
15,347,1
15,625,1
15,646,1
15,898,1
15,890,1
15,660,1
15,866,1
15,697,1
15,607,1
15,590,1
15,739,1
16,402,1
16,616,1
16,654,1
16,703,1
16,819,1
16,759,1
16,941,1
16,394,1
16,247,1
16,99,1
16,464,1
16,978,1
16,583,1
16,436,1
16,246,1
16,232,1
16,40,1
16,167,1
16,797,1
16,306,1
16,622,1
17,637,1
17,918,1
17,481,1
17,916,1
17,117,1
17,223,1
17,305,1
18,424,1
18,786,1
18,439,1
18,260,1
18,559,1
18,624,1
18,529,1
18,350,1
18,348,1
18,331,1
18,450,1
18,540,1
18,493,1
18,836,1
19,989,1
19,130,1
19,1000,1
19,68,1
19,156,1
19,419,1
19,63,1
19,95,1
19,1006,1
19,4,1
20,703,1
20,86,1
20,172,1
20,247,1
20,119,1
20,128,1
20,767,1
20,168,1
20,239,1
20,372,1
20,65,1
20,120,1
20,113,1
20,147,1
20,97,1
20,129,1
21,654,1
21,244,1
21,137,1
21,50,1
21,141,1
21,75,1
21,30,1
21,162,1
21,576,1
21,114,1
21,197,1
21,250,1
21,630,1
21,232,1
21,131,1
21,88,1
21,77,1
21,542,1
21,105,1
21,181,1
21,138,1
21,70,1
21,182,1
21,82,1
21,692,1
21,993,1
21,202,1
21,47,1
21,165,1
21,167,1
21,29,1
21,9,1
21,106,1
21,684,1
21,93,1
21,243,1
21,129,1
22,139,1
22,244,1
22,393,1
22,162,1
22,576,1
22,114,1
22,395,1
22,365,1
22,68,1
22,80,1
22,441,1
22,138,1
22,681,1
22,112,1
22,151,1
22,182,1
22,798,1
22,396,1
22,284,1
22,14,1
22,218,1
22,845,1
24,703,1
24,726,1
24,132,1
24,565,1
24,557,1
24,701,1
24,899,1
24,75,1
24,973,1
24,767,1
24,302,1
24,130,1
24,7,1
24,29,1
24,106,1
24,1000,1
24,131,1
24,41,1
24,738,1
24,613,1
24,77,1
25,868,1
25,126,1
25,84,1
25,86,1
25,5,1
25,146,1
25,712,1
25,934,1
25,98,1
25,158,1
25,993,1
25,130,1
25,203,1
25,60,1
25,147,1
25,9,1
25,1000,1
25,95,1
25,226,1
25,4,1
25,838,1
25,156,1
26,375,1
26,210,1
26,139,1
26,244,1
26,137,1
26,132,1
26,247,1
26,182,1
26,231,1
26,953,1
26,173,1
26,30,1
26,554,1
26,202,1
26,372,1
26,120,1
26,113,1
26,412,1
26,45,1
26,164,1
26,6,1
26,223,1
26,838,1
27,46,1
27,714,1
27,475,1
27,659,1
27,576,1
27,835,1
27,849,1
27,660,1
27,458,1
27,370,1
27,403,1
27,149,1
27,581,1
27,74,1
27,678,1
27,613,1
27,2,1
28,500,1
28,431,1
28,308,1
28,118,1
28,964,1
28,607,1
28,968,1
28,962,1
28,673,1
28,515,1
29,654,1
29,166,1
29,139,1
29,137,1
29,39,1
29,24,1
29,131,1
29,613,1
29,77,1
29,21,1
29,138,1
29,128,1
29,993,1
29,7,1
29,14,1
29,220,1
29,769,1
30,21,1
30,244,1
30,107,1
30,182,1
30,953,1
30,798,1
30,197,1
30,232,1
30,47,1
30,113,1
30,9,1
30,684,1
30,6,1
30,26,1
30,129,1
31,473,1
31,326,1
31,636,1
31,815,1
31,587,1
32,551,1
32,278,1
32,292,1
32,573,1
32,543,1
32,427,1
32,625,1
32,162,1
32,277,1
33,524,1
33,600,1
33,759,1
33,941,1
33,662,1
33,547,1
33,557,1
33,755,1
33,943,1
33,672,1
33,700,1
33,744,1
33,337,1
33,521,1
33,694,1
33,646,1
33,826,1
33,890,1
33,601,1
33,866,1
33,908,1
33,932,1
33,306,1
34,402,1
34,136,1
34,452,1
34,903,1
34,166,1
34,393,1
34,39,1
34,669,1
34,231,1
34,378,1
34,849,1
34,370,1
34,57,1
34,35,1
34,590,1
34,258,1
34,336,1
34,686,1
34,292,1
34,991,1
34,394,1
34,274,1
34,484,1
34,303,1
34,720,1
34,432,1
34,447,1
34,284,1
34,218,1
34,149,1
34,564,1
34,294,1
34,320,1
35,402,1
35,5,1
35,227,1
35,822,1
35,239,1
35,797,1
35,105,1
35,34,1
35,138,1
35,635,1
35,52,1
35,99,1
35,934,1
35,203,1
35,120,1
35,167,1
35,196,1
35,93,1
35,164,1
35,66,1
36,944,1
36,56,1
36,172,1
36,137,1
36,39,1
36,5,1
36,70,1
36,227,1
36,247,1
36,119,1
36,82,1
36,130,1
36,246,1
36,120,1
36,94,1
36,6,1
36,290,1
37,795,1
37,1005,1
37,171,1
37,708,1
37,569,1
37,893,1
37,538,1
37,870,1
37,915,1
37,840,1
37,594,1
37,565,1
37,519,1
37,812,1
37,53,1
37,899,1
37,863,1
37,881,1
37,765,1
37,361,1
37,709,1
37,989,1
37,650,1
37,967,1
37,3,1
37,968,1
37,683,1
37,515,1
37,1006,1
37,814,1
37,766,1
37,910,1
38,136,1
38,163,1
38,928,1
38,740,1
38,1,1
38,685,1
38,555,1
38,697,1
38,71,1
38,804,1
38,88,1
39,36,1
39,139,1
39,132,1
39,75,1
39,232,1
39,145,1
39,117,1
39,782,1
39,64,1
39,6,1
39,305,1
39,249,1
39,34,1
39,138,1
39,543,1
39,689,1
39,70,1
39,51,1
39,953,1
39,484,1
39,587,1
39,432,1
39,960,1
39,830,1
39,14,1
39,113,1
39,29,1
39,179,1
39,135,1
39,769,1
40,654,1
40,868,1
40,948,1
40,443,1
40,10,1
40,67,1
40,137,1
40,5,1
40,547,1
40,16,1
40,76,1
40,555,1
40,530,1
40,246,1
40,232,1
40,65,1
40,411,1
40,57,1
40,306,1
40,622,1
40,152,1
40,175,1
40,941,1
40,394,1
40,714,1
40,112,1
40,144,1
40,52,1
40,953,1
40,153,1
40,128,1
40,764,1
40,798,1
40,168,1
40,190,1
40,60,1
40,120,1
40,165,1
40,113,1
40,94,1
40,196,1
40,243,1
40,91,1
40,176,1
40,4,1
40,220,1
41,726,1
41,227,1
41,174,1
41,141,1
41,75,1
41,197,1
41,24,1
41,92,1
41,71,1
41,117,1
41,131,1
41,738,1
41,152,1
41,838,1
41,105,1
41,944,1
41,138,1
41,557,1
41,701,1
41,637,1
41,692,1
41,973,1
41,666,1
41,302,1
41,7,1
41,483,1
41,240,1
41,106,1
41,845,1
41,176,1
42,844,1
42,366,1
42,734,1
42,635,1
42,999,1
42,179,1
42,914,1
42,535,1
42,797,1
42,335,1
42,58,1
42,355,1
42,664,1
42,401,1
43,287,1
43,500,1
43,505,1
915,929,1
915,569,1
915,67,1
915,899,1
915,863,1
915,555,1
915,835,1
915,945,1
915,978,1
915,583,1
915,989,1
915,826,1
915,980,1
915,967,1
915,874,1
915,403,1
915,515,1
915,766,1
915,37,1
915,910,1
915,795,1
915,708,1
915,105,1
915,870,1
915,714,1
915,994,1
915,594,1
915,557,1
915,959,1
915,812,1
915,13,1
915,809,1
915,928,1
915,906,1
915,53,1
915,333,1
915,931,1
915,881,1
915,917,1
915,951,1
915,560,1
915,179,1
915,9,1
915,48,1
915,804,1
915,879,1
915,968,1
915,962,1
915,1006,1
45,542,1
45,596,1
45,372,1
45,26,1
46,565,1
46,557,1
46,659,1
46,177,1
46,576,1
46,835,1
46,529,1
46,202,1
46,302,1
46,27,1
46,458,1
46,967,1
46,155,1
46,106,1
46,149,1
46,738,1
46,74,1
46,678,1
47,21,1
47,955,1
47,96,1
47,181,1
47,244,1
47,133,1
47,227,1
47,182,1
47,30,1
47,1001,1
47,199,1
47,197,1
47,684,1
47,68,1
47,88,1
48,402,1
48,81,1
48,105,1
48,87,1
48,714,1
48,915,1
48,112,1
48,212,1
48,557,1
48,13,1
48,374,1
48,146,1
48,63,1
48,727,1
48,115,1
48,203,1
48,579,1
48,652,1
48,240,1
48,179,1
48,9,1
48,403,1
48,135,1
48,131,1
48,355,1
48,766,1
48,321,1
49,442,1
49,421,1
49,282,1
49,552,1
49,265,1
49,765,1
49,464,1
49,545,1
49,704,1
49,782,1
49,877,1
50,616,1
50,81,1
50,146,1
50,583,1
50,851,1
50,390,1
50,715,1
50,782,1
50,778,1
50,249,1
50,21,1
50,105,1
50,55,1
50,87,1
50,181,1
50,994,1
50,133,1
50,70,1
50,82,1
50,63,1
50,202,1
50,106,1
50,164,1
50,74,1
51,654,1
51,222,1
51,56,1
51,10,1
51,137,1
51,39,1
51,208,1
51,75,1
51,128,1
51,168,1
51,246,1
51,8,1
51,830,1
51,165,1
51,610,1
51,94,1
51,782,1
51,131,1
51,164,1
51,613,1
52,868,1
52,948,1
52,222,1
52,67,1
52,212,1
52,206,1
52,82,1
52,953,1
52,128,1
52,217,1
52,956,1
52,630,1
52,40,1
52,104,1
52,830,1
52,14,1
52,113,1
52,73,1
52,610,1
52,164,1
52,243,1
52,57,1
52,35,1
52,220,1
52,66,1
53,795,1
53,171,1
53,569,1
53,915,1
53,565,1
53,899,1
53,863,1
53,881,1
53,835,1
53,709,1
53,980,1
53,650,1
53,967,1
53,476,1
53,968,1
53,879,1
53,962,1
53,515,1
53,1006,1
53,683,1
53,37,1
53,910,1
54,139,1
54,571,1
54,244,1
54,67,1
54,137,1
54,378,1
54,353,1
54,197,1
54,246,1
54,6,1
54,152,1
54,305,1
54,72,1
54,626,1
54,182,1
54,63,1
54,730,1
54,554,1
54,432,1
54,69,1
54,120,1
54,684,1
54,149,1
54,243,1
54,91,1
54,570,1
54,810,1
54,129,1
55,616,1
55,61,1
55,210,1
55,443,1
55,87,1
55,56,1
55,169,1
55,132,1
55,5,1
55,70,1
55,983,1
55,50,1
55,146,1
55,231,1
55,922,1
55,82,1
55,904,1
55,98,1
55,583,1
55,190,1
55,829,1
55,372,1
55,782,1
55,64,1
55,958,1
56,36,1
56,948,1
56,5,1
56,231,1
56,583,1
56,114,1
56,130,1
56,630,1
56,696,1
56,8,1
56,782,1
56,57,1
56,985,1
56,175,1
56,944,1
56,222,1
56,55,1
56,70,1
56,51,1
56,173,1
56,821,1
56,934,1
56,98,1
56,433,1
56,60,1
56,120,1
56,165,1
56,14,1
56,94,1
56,91,1
56,882,1
57,868,1
57,175,1
57,34,1
57,210,1
57,948,1
57,503,1
57,222,1
57,56,1
57,62,1
57,330,1
57,544,1
57,231,1
57,52,1
57,953,1
57,128,1
57,217,1
57,956,1
57,720,1
57,202,1
57,234,1
57,630,1
57,530,1
57,696,1
57,40,1
57,165,1
57,331,1
57,14,1
57,113,1
57,179,1
57,582,1
57,540,1
57,243,1
57,590,1
57,290,1
57,220,1
58,42,1
58,389,1
58,442,1
58,635,1
58,914,1
58,459,1
58,999,1
58,445,1
58,179,1
58,797,1
58,91,1
58,269,1
58,176,1
58,355,1
58,401,1
59,546,1
59,759,1
59,505,1
59,939,1
60,654,1
60,703,1
60,985,1
60,868,1
60,175,1
60,948,1
60,419,1
60,644,1
60,56,1
60,84,1
60,10,1
60,86,1
60,137,1
60,144,1
60,626,1
60,25,1
60,158,1
60,130,1
60,40,1
60,232,1
60,65,1
60,120,1
60,165,1
60,147,1
60,94,1
60,196,1
60,1000,1
60,93,1
60,156,1
61,703,1
61,121,1
61,210,1
61,55,1
61,87,1
61,169,1
61,67,1
61,947,1
61,747,1
61,132,1
61,983,1
61,76,1
61,146,1
61,231,1
61,82,1
61,98,1
61,973,1
61,583,1
61,950,1
61,190,1
61,234,1
61,829,1
61,232,1
61,372,1
61,64,1
61,95,1
61,220,1
61,958,1
61,152,1
62,933,1
62,955,1
62,375,1
62,163,1
62,419,1
62,626,1
62,85,1
62,953,1
62,433,1
62,822,1
62,715,1
62,14,1
62,57,1
62,91,1
62,590,1
62,176,1
62,152,1
63,50,1
63,146,1
63,68,1
63,112,1
63,19,1
63,115,1
63,190,1
63,203,1
63,820,1
63,999,1
63,113,1
63,48,1
63,135,1
63,889,1
63,95,1
63,54,1
63,4,1
64,61,1
64,55,1
64,947,1
64,132,1
64,39,1
64,76,1
64,203,1
64,239,1
64,6,1
65,654,1
65,868,1
65,175,1
65,419,1
65,10,1
65,84,1
65,86,1
65,172,1
65,137,1
65,144,1
65,626,1
65,20,1
65,822,1
65,246,1
65,60,1
65,232,1
65,40,1
65,120,1
65,97,1
65,94,1
65,196,1
65,1000,1
66,172,1
66,52,1
66,934,1
66,880,1
66,822,1
66,781,1
66,203,1
66,120,1
66,196,1
66,135,1
66,507,1
66,35,1
67,61,1
67,948,1
67,222,1
67,139,1
67,244,1
67,915,1
67,251,1
67,112,1
67,107,1
67,208,1
67,182,1
67,76,1
67,52,1
67,82,1
67,953,1
67,217,1
67,555,1
67,956,1
67,554,1
67,973,1
67,191,1
67,190,1
67,197,1
67,234,1
67,280,1
67,630,1
67,40,1
67,232,1
67,999,1
67,165,1
67,71,1
67,117,1
67,113,1
67,610,1
67,403,1
67,684,1
67,93,1
67,501,1
67,176,1
67,54,1
67,152,1
68,955,1
68,80,1
68,96,1
68,138,1
68,133,1
68,206,1
68,63,1
68,99,1
68,19,1
68,1001,1
68,199,1
68,191,1
68,114,1
68,993,1
68,22,1
68,47,1
68,14,1
68,1000,1
68,95,1
68,4,1
69,868,1
69,948,1
69,139,1
69,217,1
69,894,1
69,688,1
69,250,1
69,746,1
69,725,1
69,797,1
69,590,1
69,152,1
69,838,1
69,759,1
69,222,1
69,138,1
69,247,1
69,626,1
69,128,1
69,545,1
69,120,1
69,165,1
69,14,1
69,218,1
69,610,1
69,243,1
69,91,1
69,176,1
69,54,1
69,220,1
70,616,1
70,36,1
70,136,1
70,139,1
70,86,1
70,39,1
70,5,1
70,50,1
70,905,1
70,146,1
70,157,1
70,675,1
70,174,1
70,914,1
70,75,1
70,217,1
70,162,1
70,576,1
70,583,1
70,197,1
70,145,1
70,92,1
70,117,1
70,935,1
70,782,1
70,6,1
70,88,1
70,223,1
70,290,1
70,21,1
70,105,1
70,126,1
70,944,1
70,72,1
70,55,1
70,87,1
70,56,1
70,98,1
70,202,1
70,697,1
70,167,1
70,240,1
70,106,1
70,823,1
70,732,1
70,772,1
71,726,1
71,67,1
71,227,1
71,174,1
71,675,1
71,162,1
71,184,1
71,191,1
71,197,1
71,41,1
71,88,1
71,249,1
71,644,1
71,662,1
71,626,1
71,740,1
71,128,1
71,685,1
71,545,1
71,734,1
71,697,1
71,775,1
71,999,1
71,14,1
71,483,1
71,460,1
71,845,1
71,38,1
71,243,1
71,962,1
71,649,1
72,417,1
72,292,1
72,944,1
72,689,1
72,70,1
72,1009,1
72,905,1
72,182,1
72,157,1
72,467,1
72,637,1
72,141,1
72,730,1
72,462,1
72,767,1
72,432,1
72,266,1
72,370,1
72,104,1
72,117,1
72,871,1
72,570,1
72,373,1
72,223,1
72,320,1
72,54,1
72,305,1
73,136,1
73,96,1
73,139,1
73,208,1
73,206,1
73,85,1
73,52,1
73,692,1
73,993,1
73,830,1
73,179,1
73,810,1
73,223,1
73,969,1
74,81,1
74,46,1
74,50,1
74,475,1
74,659,1
74,231,1
74,378,1
74,918,1
74,706,1
74,576,1
74,835,1
74,184,1
74,27,1
74,660,1
74,466,1
74,370,1
74,725,1
74,746,1
74,445,1
74,412,1
74,403,1
74,848,1
74,273,1
74,581,1
74,2,1
74,795,1
74,105,1
74,210,1
74,222,1
74,701,1
74,177,1
74,484,1
74,498,1
74,685,1
74,973,1
74,545,1
74,202,1
74,447,1
74,458,1
74,372,1
74,218,1
74,240,1
74,149,1
74,879,1
74,638,1
74,678,1
75,500,1
75,136,1
75,39,1
75,659,1
75,141,1
75,899,1
75,148,1
75,162,1
75,952,1
75,530,1
75,24,1
75,232,1
75,145,1
75,8,1
75,403,1
75,782,1
75,642,1
75,131,1
75,41,1
75,21,1
75,96,1
75,70,1
75,557,1
75,111,1
75,701,1
75,51,1
75,484,1
75,692,1
75,498,1
75,973,1
75,302,1
75,7,1
75,458,1
75,652,1
75,240,1
75,9,1
75,106,1
75,823,1
76,61,1
76,948,1
76,163,1
76,419,1
76,67,1
76,626,1
76,146,1
76,555,1
76,973,1
76,234,1
76,180,1
76,203,1
76,239,1
76,40,1
76,232,1
76,104,1
76,165,1
76,14,1
76,64,1
76,176,1
76,152,1
77,81,1
77,21,1
77,80,1
77,181,1
77,557,1
77,374,1
77,692,1
77,727,1
77,993,1
77,7,1
77,24,1
77,579,1
77,830,1
77,29,1
77,9,1
77,131,1
77,355,1
77,613,1
77,88,1
78,1009,1
78,330,1
78,342,1
78,159,1
78,353,1
78,624,1
78,397,1
78,416,1
78,540,1
78,682,1
78,456,1
79,418,1
79,849,1
79,704,1
79,579,1
79,453,1
79,331,1
79,349,1
79,111,1
79,116,1
79,342,1
79,501,1
79,289,1
79,141,1
79,705,1
79,918,1
79,355,1
79,294,1
79,110,1
80,955,1
80,126,1
80,10,1
80,133,1
80,112,1
80,701,1
80,141,1
80,177,1
80,498,1
80,973,1
80,191,1
80,114,1
80,199,1
80,952,1
80,22,1
80,830,1
80,14,1
80,782,1
80,845,1
80,273,1
80,68,1
80,77,1
81,402,1
81,139,1
81,50,1
81,212,1
81,221,1
81,374,1
81,119,1
81,583,1
81,851,1
81,715,1
81,370,1
81,579,1
81,403,1
81,131,1
81,223,1
81,77,1
81,766,1
81,105,1
81,87,1
81,714,1
81,557,1
81,13,1
81,626,1
81,82,1
81,104,1
81,165,1
81,218,1
81,240,1
81,179,1
81,9,1
81,196,1
81,48,1
81,74,1
81,638,1
81,355,1
82,81,1
82,36,1
82,948,1
82,169,1
82,67,1
82,5,1
82,50,1
82,212,1
82,983,1
82,208,1
82,217,1
82,956,1
82,250,1
82,829,1
82,630,1
82,249,1
82,61,1
82,21,1
82,210,1
82,105,1
82,222,1
82,55,1
82,138,1
82,133,1
82,13,1
82,52,1
82,953,1
82,98,1
82,767,1
82,190,1
82,165,1
82,830,1
82,14,1
82,113,1
82,240,1
82,610,1
82,9,1
82,93,1
82,243,1
83,600,1
83,938,1
83,750,1
83,710,1
83,687,1
83,979,1
83,339,1
83,562,1
83,748,1
83,290,1
84,868,1
84,1008,1
84,25,1
84,146,1
84,173,1
84,158,1
84,993,1
84,130,1
84,60,1
84,65,1
84,147,1
84,1000,1
84,226,1
84,4,1
84,156,1
85,516,1
85,955,1
85,62,1
85,693,1
85,692,1
85,685,1
85,102,1
85,191,1
85,73,1
85,179,1
85,969,1
86,654,1
86,158,1
86,191,1
86,175,1
86,126,1
86,10,1
86,60,1
86,120,1
86,137,1
86,65,1
86,70,1
86,25,1
86,94,1
86,196,1
86,1000,1
86,20,1
86,226,1
86,712,1
87,616,1
87,402,1
87,81,1
87,121,1
87,61,1
87,210,1
87,166,1
87,55,1
87,726,1
87,139,1
87,12,1
87,70,1
87,50,1
87,119,1
87,153,1
87,583,1
87,202,1
87,588,1
87,234,1
87,530,1
87,697,1
87,239,1
87,412,1
87,218,1
87,782,1
87,196,1
87,48,1
87,958,1
88,620,1
88,136,1
88,819,1
88,566,1
88,174,1
88,675,1
88,914,1
88,217,1
88,851,1
88,987,1
88,71,1
88,988,1
88,680,1
88,77,1
88,21,1
88,949,1
88,126,1
88,163,1
88,181,1
88,70,1
88,247,1
88,740,1
88,692,1
88,931,1
88,685,1
88,168,1
88,588,1
88,697,1
88,47,1
88,38,1
88,649,1
89,452,1
89,543,1
89,675,1
89,555,1
89,115,1
89,696,1
90,503,1
90,443,1
90,349,1
90,342,1
90,159,1
90,559,1
90,381,1
90,437,1
90,291,1
90,463,1
90,579,1
90,453,1
90,472,1
90,418,1
90,434,1
90,1009,1
90,498,1
90,464,1
90,397,1
90,255,1
90,311,1
90,125,1
90,501,1
90,289,1
90,488,1
90,456,1
91,948,1
91,244,1
91,174,1
91,58,1
91,217,1
91,148,1
91,630,1
91,40,1
91,782,1
91,590,1
91,152,1
91,838,1
91,985,1
91,163,1
91,419,1
91,222,1
91,56,1
91,138,1
91,62,1
91,626,1
91,731,1
91,128,1
91,433,1
91,432,1
91,69,1
91,165,1
91,14,1
91,610,1
91,243,1
91,176,1
91,54,1
92,105,1
92,126,1
92,434,1
92,70,1
92,221,1
92,953,1
92,395,1
92,435,1
92,167,1
92,240,1
92,41,1
92,295,1
92,508,1
92,4,1
93,21,1
93,105,1
93,779,1
93,138,1
93,67,1
93,251,1
93,132,1
93,141,1
93,82,1
93,99,1
93,128,1
93,114,1
93,250,1
93,280,1
93,630,1
93,60,1
93,165,1
93,147,1
93,113,1
93,403,1
93,135,1
93,845,1
93,243,1
93,35,1
93,156,1
94,654,1
94,36,1
94,175,1
94,222,1
94,56,1
94,10,1
94,86,1
94,137,1
94,208,1
94,177,1
94,51,1
94,128,1
94,168,1
94,993,1
94,197,1
94,246,1
94,60,1
94,232,1
94,40,1
94,65,1
94,120,1
94,97,1
94,196,1
94,1000,1
94,882,1
95,571,1
95,172,1
95,5,1
95,231,1
95,412,1
95,1000,1
95,68,1
95,61,1
95,25,1
95,63,1
95,19,1
95,587,1
95,98,1
95,993,1
95,202,1
95,167,1
95,179,1
95,4,1
96,955,1
96,252,1
96,111,1
96,206,1
96,693,1
96,75,1
96,692,1
96,102,1
96,1001,1
96,232,1
96,47,1
96,73,1
96,155,1
96,68,1
96,969,1
97,172,1
97,119,1
97,20,1
97,767,1
97,459,1
97,822,1
97,246,1
97,239,1
97,65,1
97,167,1
97,147,1
97,94,1
97,1000,1
98,61,1
98,210,1
98,222,1
98,55,1
98,56,1
98,70,1
98,5,1
98,983,1
98,25,1
98,231,1
98,82,1
98,934,1
98,583,1
98,950,1
98,190,1
98,829,1
98,120,1
98,165,1
98,782,1
98,95,1
99,105,1
99,138,1
99,16,1
99,114,1
99,197,1
99,14,1
99,845,1
99,93,1
99,35,1
99,68,1
100,251,1
100,438,1
100,281,1
100,498,1
100,735,1
101,134,1
101,503,1
101,364,1
101,331,1
101,349,1
101,705,1
101,488,1
101,328,1
102,955,1
102,96,1
102,693,1
102,85,1
102,692,1
102,191,1
102,969,1
103,730,1
103,988,1
103,642,1
104,81,1
104,452,1
104,272,1
104,421,1
104,169,1
104,374,1
104,76,1
104,157,1
104,583,1
104,970,1
104,390,1
104,715,1
104,630,1
104,370,1
104,117,1
104,223,1
104,210,1
104,72,1
104,182,1
104,52,1
104,180,1
104,550,1
105,402,1
105,81,1
105,915,1
105,427,1
105,212,1
105,50,1
105,374,1
105,146,1
105,576,1
105,583,1
105,390,1
105,579,1
105,92,1
105,403,1
105,35,1
105,581,1
105,41,1
105,766,1
105,152,1
105,21,1
105,138,1
105,714,1
105,994,1
105,70,1
105,557,1
105,13,1
105,99,1
105,82,1
105,203,1
105,652,1
105,167,1
105,240,1
105,179,1
105,9,1
105,106,1
105,48,1
105,93,1
105,74,1
105,321,1
106,654,1
106,46,1
106,726,1
106,132,1
106,50,1
106,899,1
106,75,1
106,992,1
106,148,1
106,576,1
106,835,1
106,952,1
106,849,1
106,234,1
106,24,1
106,232,1
106,453,1
106,782,1
106,273,1
106,671,1
106,131,1
106,41,1
106,738,1
106,2,1
106,152,1
106,121,1
106,21,1
106,105,1
106,70,1
106,565,1
106,557,1
106,111,1
106,701,1
106,692,1
106,973,1
106,798,1
106,202,1
106,302,1
106,7,1
106,704,1
106,458,1
106,240,1
106,823,1
106,289,1
107,868,1
107,244,1
107,67,1
107,251,1
107,112,1
107,645,1
107,174,1
107,30,1
107,190,1
107,165,1
107,117,1
107,113,1
107,243,1
107,176,1
108,452,1
108,254,1
109,964,1
109,870,1
109,848,1
109,981,1
109,409,1
109,115,1
110,418,1
110,252,1
110,345,1
110,394,1
110,421,1
110,427,1
110,111,1
110,484,1
110,918,1
110,378,1
110,730,1
110,640,1
110,849,1
110,381,1
110,362,1
110,453,1
110,652,1
110,79,1
110,501,1
110,289,1
110,1004,1
110,305,1
110,497,1
110,487,1
111,402,1
111,326,1
111,252,1
111,573,1
111,421,1
111,427,1
111,116,1
111,146,1
