source,target,value
22,81,1
22,21,1
22,181,1
22,779,1
22,244,1
22,67,1
22,112,1
22,787,1
22,50,1
22,182,1
22,174,1
22,51,1
22,63,1
22,953,1
22,173,1
22,19,1
22,30,1
22,576,1
22,554,1
22,798,1
22,191,1
22,197,1
22,246,1
22,370,1
22,14,1
22,113,1
22,29,1
22,135,1
22,64,1
22,91,1
22,77,1
22,54,1
22,769,1
22,156,1
23,417,1
23,360,1
24,70,1
24,675,1
24,821,1
24,715,1
24,7,1
24,530,1
24,14,1
24,88,1
24,4,1
24,982,1
25,158,1
25,868,1
25,880,1
25,993,1
25,234,1
25,96,1
25,130,1
25,84,1
25,86,1
25,169,1
25,5,1
25,1000,1
25,226,1
25,66,1
26,402,1
26,326,1
26,96,1
26,132,1
26,16,1
26,111,1
26,146,1
26,484,1
26,217,1
26,559,1
26,934,1
26,203,1
26,463,1
26,370,1
26,97,1
26,48,1
26,1000,1
26,550,1
26,223,1
26,622,1
26,982,1
27,632,1
27,278,1
27,366,1
27,949,1
27,955,1
27,995,1
27,726,1
27,1007,1
27,915,1
27,943,1
27,0,1
27,231,1
27,591,1
27,731,1
27,593,1
27,685,1
27,729,1
27,894,1
27,664,1
27,835,1
27,690,1
27,945,1
27,332,1
27,951,1
27,199,1
27,585,1
27,650,1
27,372,1
27,967,1
27,412,1
27,642,1
27,823,1
27,590,1
27,673,1
27,263,1
28,126,1
28,543,1
28,626,1
28,675,1
28,148,1
28,530,1
28,704,1
28,972,1
28,9,1
28,149,1
28,772,1
28,678,1
28,515,1
29,654,1
29,21,1
29,779,1
29,181,1
29,244,1
29,67,1
29,144,1
29,62,1
29,182,1
29,51,1
29,141,1
29,173,1
29,19,1
29,576,1
29,554,1
29,798,1
29,250,1
29,22,1
29,69,1
29,64,1
29,91,1
29,54,1
29,77,1
29,4,1
30,654,1
30,21,1
30,208,1
30,807,1
30,22,1
30,60,1
30,246,1
30,40,1
30,120,1
30,14,1
30,94,1
30,135,1
30,54,1
30,77,1
31,286,1
31,866,1
31,411,1
31,467,1
31,877,1
31,730,1
31,894,1
31,400,1
32,431,1
32,358,1
32,326,1
32,293,1
32,424,1
32,991,1
32,469,1
32,477,1
32,443,1
32,307,1
32,374,1
32,637,1
32,559,1
32,479,1
32,314,1
32,666,1
32,652,1
32,150,1
32,836,1
32,508,1
32,321,1
32,400,1
33,202,1
33,964,1
33,557,1
33,755,1
33,607,1
34,651,1
34,387,1
34,991,1
34,139,1
34,39,1
34,393,1
34,434,1
34,1009,1
34,111,1
34,182,1
34,51,1
34,659,1
34,82,1
34,692,1
34,479,1
34,481,1
34,803,1
34,197,1
34,250,1
34,630,1
34,447,1
34,246,1
34,395,1
34,232,1
34,273,1
34,682,1
34,323,1
34,294,1
35,137,1
35,212,1
35,914,1
35,141,1
35,114,1
35,239,1
35,65,1
35,155,1
35,80,1
35,105,1
35,138,1
35,56,1
35,177,1
35,99,1
35,82,1
35,128,1
35,685,1
35,960,1
35,436,1
35,697,1
35,971,1
35,240,1
35,93,1
35,129,1
35,220,1
36,184,1
36,60,1
36,181,1
36,971,1
36,239,1
36,113,1
36,50,1
36,610,1
36,93,1
36,68,1
36,223,1
36,576,1
37,708,1
37,578,1
37,308,1
37,691,1
37,914,1
37,719,1
37,11,1
37,814,1
38,620,1
38,87,1
38,12,1
38,167,1
39,387,1
39,34,1
39,181,1
39,434,1
39,330,1
39,141,1
39,51,1
39,659,1
39,953,1
39,75,1
39,576,1
39,481,1
39,432,1
39,993,1
39,250,1
39,630,1
39,556,1
39,447,1
39,704,1
39,69,1
39,145,1
39,830,1
39,435,1
39,113,1
39,782,1
39,450,1
39,540,1
39,823,1
39,149,1
39,682,1
39,91,1
39,6,1
40,654,1
40,81,1
40,566,1
40,441,1
40,635,1
40,689,1
40,813,1
40,675,1
40,807,1
40,378,1
40,30,1
40,464,1
40,437,1
40,396,1
40,120,1
40,47,1
40,104,1
40,179,1
40,94,1
40,135,1
40,41,1
41,336,1
41,819,1
41,1008,1
41,635,1
41,103,1
41,813,1
41,227,1
41,50,1
41,378,1
41,706,1
41,692,1
41,587,1
41,555,1
41,880,1
41,40,1
41,579,1
41,104,1
41,167,1
41,483,1
41,179,1
41,679,1
41,223,1
41,305,1
42,898,1
42,506,1
42,841,1
42,511,1
42,843,1
42,700,1
42,801,1
42,334,1
42,517,1
42,679,1
42,899,1
42,706,1
42,931,1
42,1006,1
42,727,1
43,408,1
43,960,1
915,929,1
915,949,1
915,695,1
915,995,1
915,662,1
915,1007,1
915,994,1
915,861,1
915,905,1
915,809,1
915,943,1
915,740,1
915,333,1
915,998,1
915,891,1
915,591,1
915,731,1
915,888,1
915,729,1
915,664,1
915,690,1
915,945,1
915,978,1
915,937,1
915,951,1
915,608,1
915,341,1
915,826,1
915,734,1
915,300,1
915,27,1
915,650,1
915,972,1
915,940,1
915,857,1
915,848,1
915,671,1
915,804,1
915,606,1
915,532,1
915,962,1
915,683,1
45,375,1
45,455,1
45,778,1
45,485,1
46,61,1
46,136,1
46,210,1
46,126,1
46,543,1
46,626,1
46,544,1
46,675,1
46,688,1
46,302,1
46,530,1
46,232,1
46,725,1
46,388,1
46,782,1
46,149,1
46,823,1
46,88,1
47,654,1
47,199,1
47,955,1
47,210,1
47,96,1
47,55,1
47,203,1
47,40,1
47,133,1
47,120,1
47,983,1
47,94,1
47,64,1
47,231,1
47,98,1
48,175,1
48,948,1
48,96,1
48,132,1
48,112,1
48,146,1
48,63,1
48,676,1
48,217,1
48,115,1
48,934,1
48,98,1
48,203,1
48,65,1
48,483,1
48,97,1
48,550,1
48,135,1
48,682,1
48,26,1
48,223,1
49,850,1
49,610,1
49,53,1
49,877,1
49,899,1
49,744,1
49,584,1
49,765,1
50,184,1
50,36,1
50,588,1
50,22,1
50,222,1
50,395,1
50,138,1
50,246,1
50,104,1
50,14,1
50,610,1
50,679,1
50,41,1
50,128,1
50,54,1
50,769,1
51,654,1
51,34,1
51,138,1
51,137,1
51,39,1
51,177,1
51,75,1
51,173,1
51,19,1
51,168,1
51,250,1
51,22,1
51,8,1
51,29,1
51,782,1
51,6,1
52,620,1
52,166,1
52,163,1
52,543,1
52,770,1
52,172,1
52,5,1
52,144,1
52,76,1
52,544,1
52,675,1
52,953,1
52,798,1
52,767,1
52,341,1
52,130,1
52,7,1
52,530,1
52,232,1
52,165,1
52,1000,1
52,95,1
52,129,1
52,2,1
52,66,1
53,850,1
53,783,1
53,954,1
53,480,1
53,972,1
53,899,1
53,932,1
53,584,1
53,49,1
54,654,1
54,81,1
54,21,1
54,651,1
54,779,1
54,181,1
54,244,1
54,67,1
54,112,1
54,144,1
54,50,1
54,208,1
54,20,1
54,99,1
54,30,1
54,19,1
54,576,1
54,554,1
54,798,1
54,202,1
54,993,1
54,22,1
54,696,1
54,246,1
54,650,1
54,232,1
54,14,1
54,29,1
54,684,1
54,135,1
54,93,1
54,64,1
54,91,1
54,6,1
54,77,1
55,654,1
55,61,1
55,210,1
55,87,1
55,172,1
55,133,1
55,983,1
55,119,1
55,231,1
55,82,1
55,98,1
55,822,1
55,234,1
55,829,1
55,130,1
55,203,1
55,239,1
55,120,1
55,47,1
55,135,1
55,64,1
55,95,1
55,810,1
55,958,1
56,985,1
56,105,1
56,139,1
56,138,1
56,247,1
56,914,1
56,82,1
56,128,1
56,798,1
56,433,1
56,114,1
56,7,1
56,60,1
56,971,1
56,8,1
56,14,1
56,131,1
56,35,1
56,91,1
57,516,1
57,795,1
57,703,1
57,126,1
57,10,1
57,675,1
57,141,1
57,518,1
57,75,1
57,904,1
57,593,1
57,788,1
57,102,1
57,202,1
57,630,1
57,530,1
57,372,1
57,967,1
57,240,1
57,179,1
57,106,1
57,149,1
57,823,1
57,88,1
57,290,1
57,515,1
57,910,1
58,358,1
58,293,1
58,424,1
58,292,1
58,477,1
58,272,1
58,394,1
58,667,1
58,633,1
58,502,1
58,296,1
58,307,1
58,1009,1
58,674,1
58,815,1
58,374,1
58,637,1
58,730,1
58,314,1
58,583,1
58,390,1
58,266,1
58,640,1
58,666,1
58,317,1
58,145,1
58,682,1
58,836,1
58,508,1
58,269,1
58,1004,1
58,321,1
58,400,1
59,933,1
59,844,1
59,600,1
59,136,1
59,569,1
59,419,1
59,726,1
59,571,1
59,943,1
59,626,1
59,931,1
59,881,1
59,912,1
59,529,1
59,978,1
59,199,1
59,312,1
59,980,1
59,601,1
59,650,1
59,412,1
59,642,1
59,895,1
59,590,1
59,2,1
59,513,1
59,263,1
60,61,1
60,21,1
60,985,1
60,938,1
60,36,1
60,948,1
60,56,1
60,787,1
60,82,1
60,30,1
60,576,1
60,184,1
60,583,1
60,239,1
60,113,1
60,135,1
60,223,1
61,688,1
61,46,1
61,210,1
61,829,1
61,419,1
61,87,1
61,55,1
61,60,1
61,232,1
61,239,1
61,133,1
61,144,1
61,983,1
61,73,1
61,231,1
61,82,1
61,958,1
61,98,1
62,868,1
62,84,1
62,173,1
62,19,1
62,576,1
62,433,1
62,715,1
62,696,1
62,14,1
62,940,1
62,147,1
62,29,1
62,9,1
62,684,1
62,131,1
62,164,1
62,91,1
62,6,1
62,77,1
62,66,1
62,156,1
63,126,1
63,779,1
63,181,1
63,689,1
63,112,1
63,251,1
63,70,1
63,146,1
63,174,1
63,953,1
63,19,1
63,115,1
63,576,1
63,950,1
63,191,1
63,822,1
63,22,1
63,203,1
63,820,1
63,746,1
63,830,1
63,165,1
63,71,1
63,113,1
63,48,1
63,135,1
63,64,1
63,91,1
63,889,1
63,74,1
64,55,1
64,181,1
64,779,1
64,244,1
64,133,1
64,251,1
64,144,1
64,76,1
64,119,1
64,20,1
64,231,1
64,63,1
64,953,1
64,19,1
64,576,1
64,98,1
64,554,1
64,798,1
64,993,1
64,22,1
64,203,1
64,47,1
64,113,1
64,29,1
64,95,1
64,91,1
64,54,1
64,77,1
64,66,1
65,654,1
65,868,1
65,175,1
65,96,1
65,84,1
65,137,1
65,132,1
65,227,1
65,119,1
65,177,1
65,20,1
65,115,1
65,934,1
65,158,1
65,993,1
65,190,1
65,234,1
65,960,1
65,203,1
65,239,1
65,120,1
65,97,1
65,179,1
65,196,1
65,48,1
65,1000,1
65,35,1
65,226,1
65,223,1
65,220,1
65,982,1
65,156,1
66,868,1
66,166,1
66,172,1
66,169,1
66,5,1
66,62,1
66,25,1
66,52,1
66,20,1
66,767,1
66,158,1
66,880,1
66,993,1
66,203,1
66,147,1
66,9,1
66,1000,1
66,64,1
66,131,1
66,6,1
67,798,1
67,126,1
67,22,1
67,181,1
67,244,1
67,251,1
67,165,1
67,117,1
67,113,1
67,29,1
67,107,1
67,403,1
67,182,1
67,93,1
67,141,1
67,91,1
67,54,1
67,258,1
67,576,1
67,554,1
68,1001,1
68,184,1
68,114,1
68,36,1
68,80,1
68,234,1
68,210,1
68,203,1
68,466,1
68,458,1
68,5,1
68,76,1
68,135,1
68,1000,1
68,177,1
68,74,1
69,516,1
69,387,1
69,417,1
69,272,1
69,39,1
69,439,1
69,141,1
69,75,1
69,325,1
69,630,1
69,2,1
69,622,1
69,305,1
69,703,1
69,626,1
69,330,1
69,467,1
69,426,1
69,153,1
69,481,1
69,545,1
69,432,1
69,202,1
69,993,1
69,447,1
69,317,1
69,830,1
69,218,1
69,29,1
69,540,1
69,149,1
69,91,1
69,986,1
69,176,1
70,81,1
70,210,1
70,105,1
70,222,1
70,779,1
70,138,1
70,181,1
70,212,1
70,177,1
70,63,1
70,953,1
70,128,1
70,576,1
70,168,1
70,822,1
70,588,1
70,250,1
70,197,1
70,24,1
70,165,1
70,117,1
70,610,1
70,74,1
70,4,1
70,152,1
70,769,1
71,616,1
71,833,1
71,443,1
71,139,1
71,244,1
71,251,1
71,429,1
71,174,1
71,914,1
71,576,1
71,143,1
71,191,1
71,822,1
71,197,1
71,250,1
71,232,1
71,92,1
71,117,1
71,582,1
71,848,1
71,782,1
71,581,1
71,895,1
71,77,1
71,722,1
71,2,1
71,305,1
71,976,1
71,324,1
71,105,1
71,181,1
71,138,1
71,1009,1
71,700,1
71,63,1
71,128,1
71,19,1
71,554,1
71,798,1
71,993,1
71,255,1
71,830,1
71,165,1
71,113,1
71,388,1
71,845,1
71,164,1
71,1006,1
72,472,1
72,345,1
72,359,1
72,261,1
72,427,1
72,353,1
72,556,1
72,453,1
72,125,1
72,751,1
73,61,1
73,86,1
73,144,1
73,208,1
73,76,1
73,206,1
73,243,1
73,956,1
73,969,1
73,973,1
74,551,1
74,422,1
74,210,1
74,138,1
74,70,1
74,182,1
74,733,1
74,231,1
74,177,1
74,63,1
74,953,1
74,685,1
74,184,1
74,720,1
74,246,1
74,466,1
74,458,1
74,916,1
74,999,1
74,746,1
74,165,1
74,218,1
74,610,1
74,149,1
74,243,1
74,68,1
74,95,1
74,4,1
74,753,1
74,152,1
75,516,1
75,10,1
75,39,1
75,141,1
75,706,1
75,630,1
75,660,1
75,246,1
75,145,1
75,967,1
75,782,1
75,131,1
75,57,1
75,88,1
75,6,1
75,290,1
75,795,1
75,126,1
75,691,1
75,557,1
75,247,1
75,51,1
75,518,1
75,953,1
75,593,1
75,788,1
75,102,1
75,950,1
75,202,1
75,704,1
75,372,1
75,69,1
75,830,1
75,240,1
75,113,1
75,94,1
75,106,1
75,149,1
75,823,1
75,91,1
76,130,1
76,86,1
76,73,1
76,208,1
76,64,1
76,52,1
76,68,1
76,129,1
76,969,1
77,654,1
77,779,1
77,181,1
77,244,1
77,112,1
77,144,1
77,62,1
77,30,1
77,19,1
77,554,1
77,798,1
77,22,1
77,246,1
77,232,1
77,120,1
77,71,1
77,14,1
77,29,1
77,64,1
77,54,1
77,683,1
78,358,1
78,469,1
78,357,1
78,272,1
78,443,1
78,502,1
78,307,1
78,674,1
78,374,1
78,637,1
78,730,1
78,378,1
78,559,1
78,266,1
78,640,1
78,291,1
78,145,1
78,150,1
78,988,1
78,682,1
78,323,1
78,508,1
78,400,1
78,321,1
79,472,1
79,252,1
79,666,1
79,660,1
80,126,1
80,138,1
80,10,1
80,5,1
80,141,1
80,184,1
80,191,1
80,114,1
80,35,1
80,68,1
81,654,1
81,222,1
81,87,1
81,139,1
81,112,1
81,70,1
81,221,1
81,212,1
81,13,1
81,626,1
81,146,1
81,119,1
81,190,1
81,588,1
81,22,1
81,40,1
81,8,1
81,165,1
81,113,1
81,218,1
81,196,1
81,548,1
81,684,1
81,613,1
81,6,1
81,54,1
81,456,1
81,958,1
81,838,1
81,969,1
82,61,1
82,210,1
82,34,1
82,105,1
82,87,1
82,55,1
82,385,1
82,56,1
82,983,1
82,247,1
82,914,1
82,119,1
82,231,1
82,128,1
82,162,1
82,555,1
82,98,1
82,822,1
82,829,1
82,60,1
82,971,1
82,239,1
82,458,1
82,8,1
82,179,1
82,684,1
82,131,1
82,35,1
82,6,1
82,958,1
82,152,1
83,600,1
83,710,1
83,519,1
83,979,1
84,624,1
84,158,1
84,234,1
84,96,1
84,239,1
84,169,1
84,120,1
84,65,1
84,132,1
84,62,1
84,147,1
84,13,1
84,179,1
84,97,1
84,25,1
84,450,1
84,131,1
84,20,1
84,223,1
84,220,1
84,982,1
84,156,1
85,960,1
86,158,1
86,175,1
86,130,1
86,132,1
86,73,1
86,626,1
86,25,1
86,76,1
86,1000,1
86,177,1
86,226,1
86,692,1
86,115,1
87,81,1
87,61,1
87,620,1
87,210,1
87,419,1
87,55,1
87,726,1
87,430,1
87,227,1
87,119,1
87,82,1
87,239,1
87,414,1
87,218,1
87,339,1
87,38,1
87,176,1
87,921,1
87,958,1
88,516,1
88,795,1
88,703,1
88,46,1
88,126,1
88,10,1
88,597,1
88,626,1
88,675,1
88,141,1
88,518,1
88,75,1
88,904,1
88,593,1
88,788,1
88,688,1
88,585,1
88,202,1
88,630,1
88,530,1
88,24,1
88,466,1
88,987,1
88,372,1
88,967,1
88,240,1
88,106,1
88,149,1
88,823,1
88,57,1
88,590,1
88,290,1
88,515,1
88,753,1
88,910,1
89,452,1
89,503,1
89,103,1
89,217,1
89,559,1
89,803,1
89,390,1
89,460,1
89,550,1
89,108,1
90,418,1
90,503,1
90,609,1
90,571,1
90,421,1
90,537,1
90,349,1
90,1009,1
90,289,1
90,659,1
90,338,1
90,478,1
90,479,1
91,985,1
91,21,1
91,126,1
91,56,1
91,779,1
91,181,1
91,244,1
91,67,1
91,251,1
91,39,1
91,62,1
91,107,1
91,182,1
91,20,1
91,141,1
91,63,1
91,953,1
91,75,1
91,19,1
91,576,1
91,554,1
91,433,1
91,143,1
91,798,1
91,191,1
91,993,1
91,22,1
91,69,1
91,830,1
91,14,1
91,113,1
91,29,1
91,782,1
91,64,1
91,149,1
91,613,1
91,54,1
91,4,1
92,833,1
92,868,1
92,175,1
92,948,1
92,443,1
92,139,1
92,137,1
92,71,1
92,483,1
92,684,1
92,581,1
92,732,1
92,153,1
92,260,1
92,355,1
92,638,1
93,654,1
93,21,1
93,36,1
93,138,1
93,67,1
93,251,1
93,221,1
93,208,1
93,99,1
93,114,1
93,246,1
93,165,1
93,113,1
93,403,1
93,684,1
93,135,1
93,35,1
93,6,1
93,54,1
94,654,1
94,175,1
94,10,1
94,208,1
94,75,1
94,30,1
94,246,1
94,40,1
94,120,1
94,47,1
94,97,1
95,222,1
95,55,1
95,172,1
95,133,1
95,693,1
95,52,1
95,231,1
95,98,1
95,168,1
95,130,1
95,8,1
95,64,1
95,243,1
95,74,1
95,613,1
95,4,1
95,249,1
96,868,1
96,955,1
96,175,1
96,1008,1
96,84,1
96,172,1
96,132,1
96,25,1
96,119,1
96,20,1
96,587,1
96,934,1
96,115,1
96,190,1
96,203,1
96,239,1
96,65,1
96,47,1
96,97,1
96,179,1
96,48,1
96,1000,1
96,550,1
96,682,1
96,226,1
96,26,1
96,223,1
96,129,1
96,982,1
96,838,1
96,156,1
97,868,1
97,175,1
97,96,1
97,84,1
97,172,1
97,132,1
97,5,1
97,227,1
97,247,1
97,119,1
97,20,1
97,153,1
97,706,1
97,934,1
97,115,1
97,767,1
97,158,1
97,190,1
97,234,1
97,203,1
97,239,1
97,65,1
97,147,1
97,179,1
97,582,1
97,94,1
97,196,1
97,48,1
97,26,1
97,223,1
97,982,1
97,220,1
97,838,1
97,156,1
98,61,1
98,210,1
98,948,1
98,272,1
98,443,1
98,55,1
98,714,1
98,133,1
98,5,1
98,983,1
98,637,1
98,231,1
98,82,1
98,676,1
98,217,1
98,690,1
98,266,1
98,829,1
98,203,1
98,239,1
98,145,1
98,746,1
98,47,1
98,483,1
98,48,1
98,64,1
98,95,1
98,223,1
99,651,1
99,197,1
99,105,1
99,250,1
99,138,1
99,689,1
99,227,1
99,845,1
99,93,1
99,20,1
99,35,1
99,54,1
99,769,1
100,375,1
100,435,1
100,438,1
100,281,1
100,986,1
101,134,1
101,503,1
101,364,1
101,349,1
101,488,1
101,328,1
102,126,1
102,10,1
102,905,1
102,347,1
102,141,1
102,518,1
102,75,1
102,593,1
102,788,1
102,202,1
102,704,1
102,240,1
102,106,1
102,149,1
102,57,1
102,772,1
102,678,1
102,290,1
102,910,1
102,371,1
103,849,1
103,469,1
103,1008,1
103,579,1
103,167,1
103,813,1
103,988,1
103,642,1
103,679,1
103,501,1
103,41,1
103,89,1
103,217,1
103,587,1
104,402,1
104,50,1
104,706,1
104,162,1
104,555,1
104,158,1
104,40,1
104,450,1
104,679,1
104,41,1
104,223,1
104,21,1
104,1008,1
104,635,1
104,587,1
104,798,1
104,880,1
104,14,1
104,167,1
104,240,1
104,179,1
104,220,1
105,385,1
105,137,1
105,914,1
105,576,1
105,143,1
105,250,1
105,71,1
105,117,1
105,35,1
105,581,1
105,976,1
105,181,1
105,138,1
105,635,1
105,56,1
105,70,1
105,99,1
105,82,1
105,904,1
105,128,1
105,168,1
105,588,1
105,971,1
105,165,1
105,167,1
105,179,1
105,106,1
105,4,1
105,882,1
106,516,1
106,10,1
106,905,1
106,174,1
106,75,1
106,576,1
106,894,1
106,945,1
106,630,1
106,967,1
106,57,1
106,88,1
106,290,1
106,910,1
106,795,1
106,703,1
106,105,1
106,126,1
106,518,1
106,904,1
106,593,1
106,685,1
106,788,1
106,102,1
106,202,1
106,697,1
106,372,1
106,240,1
106,823,1
106,149,1
107,126,1
107,67,1
107,165,1
107,251,1
107,117,1
107,113,1
107,403,1
107,91,1
107,173,1
107,692,1
108,452,1
108,579,1
108,89,1
109,345,1
109,405,1
109,277,1
109,261,1
109,870,1
109,257,1
109,439,1
109,434,1
109,374,1
109,797,1
109,492,1
109,981,1
109,478,1
109,497,1
110,336,1
110,472,1
110,326,1
110,252,1
110,255,1
110,598,1
110,365,1
110,307,1
110,1009,1
110,669,1
110,988,1
110,540,1
110,661,1
110,371,1
111,336,1
111,326,1
111,431,1
111,424,1
111,452,1
111,34,1
111,563,1
111,357,1
111,944,1
111,441,1
111,873,1
111,689,1
111,537,1
111,393,1
111,1009,1
111,484,1
111,559,1
111,479,1
111,624,1
111,184,1
111,432,1
111,284,1
111,155,1
111,273,1
111,682,1
111,564,1
111,26,1
111,373,1
111,622,1
111,294,1
112,654,1
112,81,1
112,139,1
112,244,1
112,137,1
112,182,1
112,146,1
112,63,1
112,153,1
112,115,1
112,22,1
112,14,1
112,9,1
112,48,1
112,135,1
112,684,1
112,131,1
112,6,1
112,54,1
112,77,1
113,81,1
113,21,1
113,36,1
113,126,1
113,779,1
113,181,1
113,67,1
113,251,1
113,39,1
113,787,1
113,107,1
113,146,1
113,174,1
113,20,1
113,141,1
113,63,1
113,953,1
113,75,1
113,19,1
113,576,1
113,191,1
113,822,1
113,22,1
113,630,1
113,60,1
113,239,1
113,165,1
113,830,1
113,71,1
113,117,1
113,64,1
113,93,1
113,91,1
113,223,1
114,80,1
114,126,1
114,10,1
114,138,1
114,56,1
114,983,1
114,141,1
114,128,1
114,821,1
114,184,1
114,191,1
114,168,1
114,93,1
114,35,1
114,68,1
114,769,1
115,175,1
115,96,1
115,86,1
115,112,1
115,132,1
115,146,1
115,63,1
115,934,1
115,190,1
115,203,1
115,820,1
115,65,1
115,97,1
115,48,1
115,135,1
116,336,1
116,422,1
116,389,1
116,1008,1
116,271,1
116,296,1
116,257,1
116,434,1
116,374,1
116,342,1
116,281,1
116,705,1
116,953,1
116,286,1
116,283,1
116,436,1
116,987,1
116,362,1
116,370,1
116,311,1
116,456,1
116,448,1
117,976,1
117,105,1
117,385,1
117,138,1
117,67,1
117,251,1
117,70,1
117,107,1
117,151,1
117,128,1
117,973,1
117,143,1
117,168,1
117,250,1
117,588,1
117,71,1
117,165,1
117,113,1
117,582,1
